form_id,start_date,end_date,location_id,location_name,country,post_emergency,persons_per_handpump,persons_per_tap,liters_per_person_per_day,non_chlorinated_0_cfu,chlorinated_safe_water_quality,households_with_toilet,persons_per_toilet,persons_per_shower,persons_per_hygiene_promoter,refugee_pop,reporting_monthly,liters_per_person_household,potable_water_storage_10l,protected_water_sources,menstrual_hygiene_satisfaction,household_toilet,defecate_in_toilet,access_to_soap,solid_waste_disposal_access,reporting_annual
53559106,5/3/2021,5/30/2021,495,Lusenda,Democratic Republic of the Congo,Post-emergency,,82,20,100,100,40,10,10,1854,29665,18748,,,,,,,,,
53559107,5/3/2021,5/30/2021,4246,Mulongwe (Baraka),Democratic Republic of the Congo,Post-emergency,500,76,18,100,11,44,8,8,1770,8851,18748,,,,,,,,,
53753725,5/3/2021,5/30/2021,602,Ali Adde,Djibouti,Post-emergency,,72,21,,100,31,12,59,8345,16691,18748,,,,,,,,,
53753733,5/3/2021,5/30/2021,603,Holl Holl,Djibouti,Post-emergency,,81,13,,100,14,25,61,7106,7106,18748,,,,,,,,,
53576519,5/3/2021,5/30/2021,539,Aysaita,Ethiopia,Post-emergency,,146,21,,95,6,54,124,2445,24450,18748,,,,,,,,,
53558333,5/3/2021,5/30/2021,533,Bokolmanyo,Ethiopia,Post-emergency,,111,11,,100,15,37,42,164,27441,18748,,,,,,,,,
53558334,5/3/2021,5/30/2021,541,Buramino,Ethiopia,Post-emergency,,129,15,,100,16,36,61,251,35435,18748,,,,,,,,,
53558336,5/3/2021,5/30/2021,429,Dollo Ado Transit Centre,Ethiopia,Emergency,,,31,,,,32,80,,642,18748,,,,,,,,,
53558791,5/3/2021,5/30/2021,527,Fugnido,Ethiopia,Post-emergency,,76,17,,100,20,25,41,1016,44717,18748,,,,,,,,,
53558792,5/3/2021,5/30/2021,497,Fugnido 2,Ethiopia,Post-emergency,,49,20,,100,27,18,19,1070,9633,18748,,,,,,,,,
53558338,5/3/2021,5/30/2021,537,Hilaweyn,Ethiopia,Post-emergency,,117,19,,100,12,50,54,381,38148,18748,,,,,,,,,
53558793,5/3/2021,5/30/2021,494,Jewi,Ethiopia,Post-emergency,,127,18,,100,37,15,30,1217,60871,18748,,,,,,,,,
53558339,5/3/2021,5/30/2021,536,Kobe,Ethiopia,Post-emergency,,73,25,,100,20,20,36,208,32032,18748,,,,,,,,,
53558794,5/3/2021,5/30/2021,450,Kule,Ethiopia,Post-emergency,,149,17,,100,39,13,96,560,48179,18748,,,,,,,,,
53558344,5/3/2021,5/30/2021,535,Melkadida,Ethiopia,Post-emergency,,87,21,,100,18,22,41,231,35929,18748,,,,,,,,,
53558795,5/3/2021,5/30/2021,4015,Nguenyyiel,Ethiopia,Post-emergency,,159,22,,100,25,18,18,937,95637,18748,,,,,,,,,
53558796,5/3/2021,5/30/2021,544,Okugo,Ethiopia,Post-emergency,,84,20,,100,20,13,,575,12654,18748,,,,,,,,,
53558797,5/3/2021,5/30/2021,546,Tierkidi,Ethiopia,Post-emergency,,214,13,,100,7,64,280,1094,66753,18748,,,,,,,,,
53639356,5/3/2021,5/30/2021,668,Ampain,Ghana,Post-emergency,100,35,63,71,67,100,22,29,191,3262,18748,,,,,,,,,
53639361,5/3/2021,5/30/2021,669,Egyeikrom,Ghana,Post-emergency,706,54,63,,,100,13,13,108,1412,18748,,,,,,,,,
53639363,5/3/2021,5/30/2021,670,Fetentaa,Ghana,Post-emergency,,68,16,50,25,2,11,30,107,1071,18748,,,,,,,,,
53639967,5/3/2021,5/30/2021,671,Krisan,Ghana,Post-emergency,96,0,27,67,100,100,11,2,100,701,18748,,,,,,,,,
53708668,5/3/2021,5/30/2021,446,Basirma,Iraq,Post-emergency,,5,80,100,100,100,6,6,734,2202,18748,,,,,,,,,
53708673,5/3/2021,5/30/2021,442,Kawergosk,Iraq,Post-emergency,,5,140,100,100,100,6,6,965,7725,18748,,,,,,,,,
53708669,5/3/2021,5/30/2021,444,Qushtapa,Iraq,Post-emergency,,5,83,100,100,100,6,6,1037,8301,18748,,,,,,,,,
53600643,5/3/2021,5/30/2021,518,Dagahaley,Kenya,Post-emergency,,94,21,,98,80,7,,1895,79622,18748,,,,,,,,,
53600644,5/3/2021,5/30/2021,519,Hagadera,Kenya,Post-emergency,,103,23,,99,94,5,,2034,85442,18748,,,,,,,,,
53600645,5/3/2021,5/30/2021,520,Ifo,Kenya,Post-emergency,,66,28,,99,78,7,,1801,75650,18748,,,,,,,,,
53557925,5/3/2021,5/30/2021,313,Dzaleka,Malawi,Post-emergency,1299,603,10,,,36,8,14,166,50660,18748,,,,,,,,,
53557919,5/3/2021,5/30/2021,696,Abala,Niger,Post-emergency,,243,14,,,1,22,72,16250,16250,18748,,,,,,,,,
53560777,5/3/2021,5/30/2021,4370,Chadakori,Niger,Emergency,,,7,,,,77,79,,5698,18748,,,,,,,,,
53560782,5/3/2021,5/30/2021,4369,Dandaji Makao,Niger,Emergency,,,12,,,,36,56,,4487,18748,,,,,,,,,
53560783,5/3/2021,5/30/2021,4371,Garin Kaka,Niger,Emergency,,,12,,,,54,84,,4056,18748,,,,,,,,,
53557918,5/3/2021,5/30/2021,4382,Ouallam,Niger,Post-emergency,,238,12,,,6,42,43,,5707,18748,,,,,,,,,
53708670,5/3/2021,5/30/2021,632,Bugessera Transit Site,Rwanda,Post-emergency,,8,163,,100,100,5,9,15,276,18748,,,,,,,,,
53561223,5/3/2021,5/30/2021,626,Gihembe,Rwanda,Post-emergency,,90,23,,100,8,15,58,142,9953,18748,,,,,,,,,
53758983,5/3/2021,5/30/2021,629,Kigeme,Rwanda,Post-emergency,,79,15,,,100,33,48,736,16207,18748,,,,,,,,,
53561225,5/3/2021,5/30/2021,4243,Kijote,Rwanda,Emergency,,20,21,,,100,11,9,58,234,18748,,,,,,,,,
53557928,5/3/2021,5/30/2021,627,Kiziba,Rwanda,Post-emergency,,53,29,0,100,,26,50,269,17230,18748,,,,,,,,,
53561222,5/3/2021,5/30/2021,631,Mahama,Rwanda,Post-emergency,,60,22,100,100,,13,12,353,45188,18748,,,,,,,,,
53758976,5/3/2021,5/30/2021,630,Mugombwa,Rwanda,Post-emergency,,94,28,,100,100,25,36,911,10940,18748,,,,,,,,,
53561224,5/3/2021,5/30/2021,628,Nyabiheke,Rwanda,Post-emergency,,90,13,,100,,22,48,906,14511,18748,,,,,,,,,
53863245,5/3/2021,5/30/2021,633,Nyanza Reception Center,Rwanda,Post-emergency,,2,30,,,100,3,2,6,65,18748,,,,,,,,,
53563235,5/3/2021,5/30/2021,680,Doro,South Sudan,Post-emergency,400,102,15,100,100,30,16,567,1672,66914,18748,,,,,,,,,
53563236,5/3/2021,5/30/2021,681,Gendrassa,South Sudan,Post-emergency,400,120,17,98,100,34,14,479,614,19649,18748,,,,,,,,,
53563237,5/3/2021,5/30/2021,682,Kaya,South Sudan,Post-emergency,,74,22,,100,54,9,,737,25812,18748,,,,,,,,,
53594484,5/3/2021,5/30/2021,3886,Pamir,South Sudan,Post-emergency,8213,94,19,,97,41,10,,673,41065,18748,,,,,,,,,
53563238,5/3/2021,5/30/2021,678,Yusuf Batil,South Sudan,Post-emergency,400,99,16,100,100,34,16,780,1409,50757,18748,,,,,,,,,
53563210,5/3/2021,5/30/2021,4336,Abu Jubaiha Town,Sudan,Post-emergency,,,0,,,40,10,,139,2781,18748,,,,,,,,,
53558810,5/3/2021,5/30/2021,561,Abuda,Sudan,Post-emergency,,,35,,,46,8,9,347,3470,18748,,,,,,,,,
53563211,5/3/2021,5/30/2021,4329,Dar Batti,Sudan,Post-emergency,2200,0,0,,,22,18,,252,13885,18748,,,,,,,,,
53600511,5/3/2021,5/30/2021,4313,El Fardus,Sudan,Post-emergency,,83,0,,57,100,,,232,7451,18748,,,,,,,,,
53563807,5/3/2021,5/30/2021,4324,El Radom,Sudan,Post-emergency,500,2306,4,100,98,100,,,1039,13511,18748,,,,,,,,,
53563215,5/3/2021,5/30/2021,4330,"Elleri West7 (Dar Batti, El Gokhop and Um Kawarow)",Sudan,Post-emergency,1874,1249,2,0,,24,15,,272,14991,18748,,,,,,,,,
53558815,5/3/2021,5/30/2021,562,Fau 5,Sudan,Post-emergency,,29,41,,,100,4,,138,830,18748,,,,,,,,,
53563216,5/3/2021,5/30/2021,4331,Gedied,Sudan,Post-emergency,,,0,,,37,7,,71,790,18748,,,,,,,,,
53558814,5/3/2021,5/30/2021,563,Girba,Sudan,Post-emergency,,132,25,,,30,14,,886,6208,18748,,,,,,,,,
53563217,5/3/2021,5/30/2021,4332,Gurayd,Sudan,Post-emergency,,,0,,,42,8,,99,990,18748,,,,,,,,,
53558813,5/3/2021,5/30/2021,564,Kilo 26,Sudan,Post-emergency,,218,39,,,29,14,,1641,9848,18748,,,,,,,,,
53558809,5/3/2021,5/30/2021,565,Shagarab I,Sudan,Post-emergency,,,19,,,45,15,,2815,53485,18748,,,,,,,,,
53563220,5/3/2021,5/30/2021,4333,Sirajiya,Sudan,Post-emergency,,568,0,,,21,18,,126,5682,18748,,,,,,,,,
53558812,5/3/2021,5/30/2021,567,Um Gargour,Sudan,Post-emergency,,13252,39,,,50,9,,576,11523,18748,,,,,,,,,
53558811,5/3/2021,5/30/2021,568,Wad Sharife,Sudan,Post-emergency,,,21,,100,49,8,,908,18160,18748,,,,,,,,,
53708516,5/3/2021,5/30/2021,508,Mtendeli,Tanzania,Post-emergency,,109,45,,99,62,6,,438,24143,18748,,,,,,,,,
53712303,5/3/2021,5/30/2021,509,Nduta,Tanzania,Post-emergency,,49,26,,98,66,6,,475,63240,18748,,,,,,,,,
53749649,5/3/2021,5/30/2021,4296,Nyarugusu Burundian,Tanzania,Post-emergency,,79,31,,100,75,6,,796,53364,18748,,,,,,,,,
53749650,5/3/2021,5/30/2021,4297,Nyarugusu Congolese,Tanzania,Post-emergency,9857,127,26,,100,55,7,,1010,78857,18748,,,,,,,,,
53865454,5/3/2021,5/30/2021,549,Imvepi,Uganda,Post-emergency,260,176,24,,,91,3,5,1012,67834,18748,,,,,,,,,
53634599,5/3/2021,5/30/2021,554,Kyaka II,Uganda,Post-emergency,500,889,11,,100,30,10,10,511,125403,18748,,,,,,,,,
53705612,5/3/2021,5/30/2021,553,Kyangwali,Uganda,Post-emergency,1300,791,13,99,100,61,5,1081,637,127589,18748,,,,,,,,,
53865441,5/3/2021,5/30/2021,551,Palorinya,Uganda,Post-emergency,82,,19,,,76,5,,827,124097,18748,,,,,,,,,
53865615,5/3/2021,5/30/2021,548,Rhino Camp,Uganda,Post-emergency,229,285,22,,,72,5,,914,121580,18748,,,,,,,,,
53705243,5/3/2021,5/30/2021,559,Rwamwanja,Uganda,Post-emergency,1164,3840,8,100,33,79,5,,400,76805,18748,,,,,,,,,
53577849,5/3/2021,5/30/2021,4067,Mantapala,Zambia,Post-emergency,189,94,27,,,93,4,3,573,17201,18748,,,,,,,,,
53564197,5/3/2021,5/30/2021,642,Mayukwayukwa,Zambia,Post-emergency,279,,21,,,19,17,,889,18672,18748,,,,,,,,,
53594533,5/3/2021,5/30/2021,365,Tongogara,Zimbabwe,Post-emergency,1081,108,19,,,27,7,,1513,15134,18748,,,,,,,,,
53567698,3/29/2021,5/2/2021,463,Auserd,Algeria,Post-emergency,,,42,,100,94,5,4,1242,18638,18718,,,,,,,,,
53567692,3/29/2021,5/2/2021,464,Boujdour,Algeria,Post-emergency,,,42,100,100,94,5,4,960,9601,18718,,,,,,,,,
53567704,3/29/2021,5/2/2021,465,Dakhla,Algeria,Post-emergency,,49,71,100,100,98,5,4,724,10870,18718,,,,,,,,,
53567710,3/29/2021,5/2/2021,466,Layounne,Algeria,Post-emergency,,,28,67,100,88,5,5,1700,25503,18718,,,,,,,,,
53567717,3/29/2021,5/2/2021,467,Smara,Algeria,Post-emergency,,98,37,,100,87,5,5,1493,25389,18718,,,,,,,,,
53547169,3/29/2021,5/2/2021,209,Lovua settlement,Angola,Post-emergency,54,54,27,100,0,58,6,10,393,6697,18718,,,,,,,,,
53466325,3/29/2021,5/2/2021,4590,EE 13 de Setembro,Brazil,Emergency,,,0,,,,6,7,,176,18718,,,,,,,,,
53466331,3/29/2021,5/2/2021,4594,Jardim Floresta,Brazil,Emergency,,,0,,,,10,7,,443,18718,,,,,,,,,
53466328,3/29/2021,5/2/2021,4593,Nova Canaa,Brazil,Emergency,,,0,,,,,,,361,18718,,,,,,,,,
53466330,3/29/2021,5/2/2021,4589,Pintolandia,Brazil,Emergency,,,0,,,,17,24,,626,18718,,,,,,,,,
53466326,3/29/2021,5/2/2021,4596,Pricuma,Brazil,Emergency,,,0,,,,23,30,,821,18718,,,,,,,,,
53466324,3/29/2021,5/2/2021,4585,Rondon I,Brazil,Emergency,,,0,,,,9,10,,655,18718,,,,,,,,,
53466323,3/29/2021,5/2/2021,4586,Rondon II,Brazil,Emergency,,,0,,,,10,9,,412,18718,,,,,,,,,
53461155,3/29/2021,5/2/2021,4587,Rondon III,Brazil,Emergency,,,0,,,,17,17,,1230,18718,,,,,,,,,
53466327,3/29/2021,5/2/2021,4588,Sao Vicente I,Brazil,Emergency,,,0,,,,10,11,,250,18718,,,,,,,,,
53466329,3/29/2021,5/2/2021,4592,Tancredo Neves,Brazil,Emergency,,,0,,,,4,9,,128,18718,,,,,,,,,
53533063,3/29/2021,5/2/2021,451,Gado,Cameroon,Post-emergency,495,146,13,,98,,28,34,521,27635,18718,,,,,,,,,
53533053,3/29/2021,5/2/2021,453,Lolo,Cameroon,Post-emergency,418,153,14,,96,3,23,26,401,12439,18718,,,,,,,,,
53533049,3/29/2021,5/2/2021,623,Mbile,Cameroon,Post-emergency,633,,15,,,2,32,41,474,13296,18718,,,,,,,,,
53533058,3/29/2021,5/2/2021,624,Ngam,Cameroon,Post-emergency,424,3391,17,,0,,19,18,193,6781,18718,,,,,,,,,
53533040,3/29/2021,5/2/2021,3883,Ngarisingo,Cameroon,Post-emergency,673,,14,,0,,15,12,448,1345,18718,,,,,,,,,
53533045,3/29/2021,5/2/2021,461,Timangolo,Cameroon,Post-emergency,486,193,13,,92,7,18,17,377,7172,18718,,,,,,,,,
53549029,3/29/2021,5/2/2021,575,Djabal,Chad,Post-emergency,,74,18,80,100,55,9,10,24354,24354,18718,,,,,,,,,
53549033,3/29/2021,5/2/2021,580,Goz Amer,Chad,Post-emergency,759,,16,,100,27,17,,18595,37191,18718,,,,,,,,,
53549040,3/29/2021,5/2/2021,482,Kerfi,Chad,Post-emergency,732,,16,,,65,11,274,,2196,18718,,,,,,,,,
53646971,3/29/2021,5/2/2021,657,Inke,Democratic Republic of the Congo,Post-emergency,709,,17,,,21,20,49,4611,18444,18718,,,,,,,,,
53546403,3/29/2021,5/2/2021,495,Lusenda,Democratic Republic of the Congo,Post-emergency,,82,18,100,100,40,10,10,1854,29665,18718,,,,,,,,,
53546407,3/29/2021,5/2/2021,4246,Mulongwe (Baraka),Democratic Republic of the Congo,Post-emergency,500,76,18,100,100,41,9,9,805,8861,18718,,,,,,,,,
53753724,3/29/2021,5/2/2021,602,Ali Adde,Djibouti,Post-emergency,,72,18,,100,31,12,59,8345,16691,18718,,,,,,,,,
53753732,3/29/2021,5/2/2021,603,Holl Holl,Djibouti,Post-emergency,,81,25,,100,14,25,61,7106,7106,18718,,,,,,,,,
53460667,3/29/2021,5/2/2021,531,Awbarre,Ethiopia,Post-emergency,,61,20,,36,8,22,,,12002,18718,,,,,,,,,
53539583,3/29/2021,5/2/2021,533,Bokolmanyo,Ethiopia,Post-emergency,,111,12,,100,15,36,42,162,27172,18718,,,,,,,,,
53539584,3/29/2021,5/2/2021,541,Buramino,Ethiopia,Post-emergency,,131,14,,100,16,36,61,249,35112,18718,,,,,,,,,
53539585,3/29/2021,5/2/2021,429,Dollo Ado Transit Centre,Ethiopia,Emergency,,,16,,,,60,151,,1209,18718,,,,,,,,,
53547359,3/29/2021,5/2/2021,527,Fugnido,Ethiopia,Post-emergency,,76,20,,100,20,25,40,1013,44613,18718,,,,,,,,,
53547360,3/29/2021,5/2/2021,497,Fugnido 2,Ethiopia,Post-emergency,,49,22,,100,27,18,19,1067,9611,18718,,,,,,,,,
53539586,3/29/2021,5/2/2021,537,Hilaweyn,Ethiopia,Post-emergency,,119,18,,100,12,50,54,379,37915,18718,,,,,,,,,
53547361,3/29/2021,5/2/2021,494,Jewi,Ethiopia,Post-emergency,,127,18,,100,37,15,30,1217,60870,18718,,,,,,,,,
53460668,3/29/2021,5/2/2021,530,Kebribeyah,Ethiopia,Post-emergency,,138,7,,50,32,16,,1669,15023,18718,,,,,,,,,
53539587,3/29/2021,5/2/2021,536,Kobe,Ethiopia,Post-emergency,,114,22,,100,19,20,36,207,31924,18718,,,,,,,,,
53547362,3/29/2021,5/2/2021,450,Kule,Ethiopia,Post-emergency,,146,16,,100,40,13,94,548,47201,18718,,,,,,,,,
53539588,3/29/2021,5/2/2021,535,Melkadida,Ethiopia,Post-emergency,,87,19,,100,18,22,41,231,35808,18718,,,,,,,,,
53547363,3/29/2021,5/2/2021,4015,Nguenyyiel,Ethiopia,Post-emergency,,159,19,,100,25,18,18,936,95572,18718,,,,,,,,,
53547364,3/29/2021,5/2/2021,544,Okugo,Ethiopia,Post-emergency,,82,21,,100,21,12,,561,12360,18718,,,,,,,,,
53460669,3/29/2021,5/2/2021,532,Sheder,Ethiopia,Post-emergency,,109,13,,33,33,14,,,12017,18718,,,,,,,,,
53547365,3/29/2021,5/2/2021,546,Tierkidi,Ethiopia,Post-emergency,,214,10,,100,7,64,280,1093,66721,18718,,,,,,,,,
53666726,3/29/2021,5/2/2021,668,Ampain,Ghana,Post-emergency,100,35,52,71,67,100,23,30,194,3300,18718,,,,,,,,,
53674582,3/29/2021,5/2/2021,669,Egyeikrom,Ghana,Post-emergency,706,54,63,,,100,13,13,108,1412,18718,,,,,,,,,
53669277,3/29/2021,5/2/2021,670,Fetentaa,Ghana,Post-emergency,,68,13,50,25,2,11,30,107,1071,18718,,,,,,,,,
53641592,3/29/2021,5/2/2021,671,Krisan,Ghana,Post-emergency,96,0,27,67,100,100,11,2,100,702,18718,,,,,,,,,
53708662,3/29/2021,5/2/2021,446,Basirma,Iraq,Post-emergency,,5,118,100,100,100,6,6,733,2200,18718,,,,,,,,,
53708667,3/29/2021,5/2/2021,442,Kawergosk,Iraq,Post-emergency,,5,134,100,100,100,6,6,965,7725,18718,,,,,,,,,
53708663,3/29/2021,5/2/2021,444,Qushtapa,Iraq,Post-emergency,,5,0,100,100,100,6,6,,8303,18718,,,,,,,,,
53557930,3/29/2021,5/2/2021,518,Dagahaley,Kenya,Post-emergency,,94,26,,88,80,7,,1891,79431,18718,,,,,,,,,
53557931,3/29/2021,5/2/2021,519,Hagadera,Kenya,Post-emergency,,102,26,,99,94,5,,2015,84670,18718,,,,,,,,,
53557933,3/29/2021,5/2/2021,520,Ifo,Kenya,Post-emergency,,66,31,,100,78,7,,1799,75586,18718,,,,,,,,,
53540097,3/29/2021,5/2/2021,313,Dzaleka,Malawi,Post-emergency,1280,594,10,,,37,8,14,164,49908,18718,,,,,,,,,
53545585,3/29/2021,5/2/2021,696,Abala,Niger,Post-emergency,,243,13,,,1,22,72,16250,16250,18718,,,,,,,,,
53546397,3/29/2021,5/2/2021,4370,Chadakori,Niger,Emergency,,,10,,,,77,79,,5698,18718,,,,,,,,,
53546399,3/29/2021,5/2/2021,4369,Dandaji Makao,Niger,Emergency,,,7,,,,32,50,,3991,18718,,,,,,,,,
53546398,3/29/2021,5/2/2021,4371,Garin Kaka,Niger,Emergency,,,11,,,,54,84,,4054,18718,,,,,,,,,
53557917,3/29/2021,5/2/2021,4382,Ouallam,Niger,Post-emergency,,238,12,,,6,42,43,,5707,18718,,,,,,,,,
53708666,3/29/2021,5/2/2021,632,Bugessera Transit Site,Rwanda,Post-emergency,,8,163,,100,100,5,9,15,276,18718,,,,,,,,,
53545578,3/29/2021,5/2/2021,626,Gihembe,Rwanda,Post-emergency,,93,21,,100,8,16,63,155,10883,18718,,,,,,,,,
53758982,3/29/2021,5/2/2021,629,Kigeme,Rwanda,Post-emergency,,86,14,,,100,34,72,804,17700,18718,,,,,,,,,
53545579,3/29/2021,5/2/2021,4243,Kijote,Rwanda,Emergency,,19,22,,,100,11,9,56,224,18718,,,,,,,,,
53539579,3/29/2021,5/2/2021,627,Kiziba,Rwanda,Post-emergency,,53,26,,100,,26,51,103,17263,18718,,,,,,,,,
53545378,3/29/2021,5/2/2021,631,Mahama,Rwanda,Post-emergency,,62,22,100,100,,13,13,361,46332,18718,,,,,,,,,
53758973,3/29/2021,5/2/2021,630,Mugombwa,Rwanda,Post-emergency,,94,28,,100,100,25,36,911,10940,18718,,,,,,,,,
53545577,3/29/2021,5/2/2021,628,Nyabiheke,Rwanda,Post-emergency,,90,13,,100,100,22,47,904,14468,18718,,,,,,,,,
53863244,3/29/2021,5/2/2021,633,Nyanza Reception Center,Rwanda,Post-emergency,,0,333,,,100,0,0,0,3,18718,,,,,,,,,
53563231,3/29/2021,5/2/2021,680,Doro,South Sudan,Post-emergency,400,102,17,100,100,29,17,567,1672,66914,18718,,,,,,,,,
53563232,3/29/2021,5/2/2021,681,Gendrassa,South Sudan,Post-emergency,400,120,20,100,100,31,16,479,614,19649,18718,,,,,,,,,
53563233,3/29/2021,5/2/2021,682,Kaya,South Sudan,Post-emergency,,74,24,100,100,53,9,,737,25812,18718,,,,,,,,,
53594473,3/29/2021,5/2/2021,3886,Pamir,South Sudan,Post-emergency,7416,85,23,,97,48,9,,607,37080,18718,,,,,,,,,
53563234,3/29/2021,5/2/2021,678,Yusuf Batil,South Sudan,Post-emergency,400,99,17,100,100,34,16,780,1409,50757,18718,,,,,,,,,
53557851,3/29/2021,5/2/2021,508,Mtendeli,Tanzania,Post-emergency,,120,35,,100,57,6,,483,26612,18718,,,,,,,,,
53563915,3/29/2021,5/2/2021,509,Nduta,Tanzania,Post-emergency,,51,24,,99,65,6,,493,65635,18718,,,,,,,,,
53749648,3/29/2021,5/2/2021,4296,Nyarugusu Burundian,Tanzania,Post-emergency,,80,32,,100,73,6,,872,54082,18718,,,,,,,,,
53749647,3/29/2021,5/2/2021,4297,Nyarugusu Congolese,Tanzania,Post-emergency,9830,127,26,,100,55,7,,1008,78637,18718,,,,,,,,,
53865452,3/29/2021,5/2/2021,549,Imvepi,Uganda,Post-emergency,260,176,23,,,91,3,5,1012,67834,18718,,,,,,,,,
53543843,3/29/2021,5/2/2021,554,Kyaka II,Uganda,Post-emergency,500,872,11,,100,29,10,,489,124712,18718,,,,,,,,,
53705611,3/29/2021,5/2/2021,553,Kyangwali,Uganda,Post-emergency,1337,789,11,100,100,60,5,1631,636,127291,18718,,,,,,,,,
53540096,3/29/2021,5/2/2021,558,Nakivale,Uganda,Post-emergency,529,631,15,90,94,80,6,8,372,116899,18718,,,,,,,,,
53540100,3/29/2021,5/2/2021,555,Oruchinga,Uganda,Post-emergency,477,676,20,46,70,79,5,5,111,8111,18718,,,,,,,,,
53865440,3/29/2021,5/2/2021,551,Palorinya,Uganda,Post-emergency,505,,22,,,75,5,,817,122646,18718,,,,,,,,,
53865614,3/29/2021,5/2/2021,548,Rhino Camp,Uganda,Post-emergency,229,285,22,,,72,5,,914,121580,18718,,,,,,,,,
53705209,3/29/2021,5/2/2021,559,Rwamwanja,Uganda,Post-emergency,1159,3826,8,100,43,79,5,,398,76510,18718,,,,,,,,,
53577848,3/29/2021,5/2/2021,4067,Mantapala,Zambia,Post-emergency,189,94,27,,,94,4,3,556,16701,18718,,,,,,,,,
53545627,3/29/2021,5/2/2021,642,Mayukwayukwa,Zambia,Post-emergency,279,,21,,,19,17,,889,18672,18718,,,,,,,,,
53540181,3/29/2021,5/2/2021,365,Tongogara,Zimbabwe,Post-emergency,1064,106,20,,,30,7,,1490,14900,18718,,,,,,,,,
53567697,3/1/2021,3/28/2021,463,Auserd,Algeria,Post-emergency,,,42,100,100,94,5,4,1242,18638,18687,,,,,,,,,
53567691,3/1/2021,3/28/2021,464,Boujdour,Algeria,Post-emergency,,,39,100,100,94,5,4,960,9601,18687,,,,,,,,,
53567703,3/1/2021,3/28/2021,465,Dakhla,Algeria,Post-emergency,,49,71,100,100,98,5,4,724,10870,18687,,,,,,,,,
53567709,3/1/2021,3/28/2021,466,Layounne,Algeria,Post-emergency,,,28,,,88,5,5,1700,25503,18687,,,,,,,,,
53567716,3/1/2021,3/28/2021,467,Smara,Algeria,Post-emergency,,98,37,,,87,5,5,1493,25389,18687,,,,,,,,,
53518737,3/1/2021,3/28/2021,209,Lovua settlement,Angola,Post-emergency,,53,22,100,0,52,7,10,389,6625,18687,,,,,,,,,
53460772,3/1/2021,3/28/2021,691,Goudebo,Burkina Faso,Post-emergency,1324,110,13,,91,10,41,61,4634,9269,18687,,,,,,,,,
53533062,3/1/2021,3/28/2021,451,Gado,Cameroon,Post-emergency,495,146,13,100,88,,28,34,521,27635,18687,,,,,,,,,
53533052,3/1/2021,3/28/2021,453,Lolo,Cameroon,Post-emergency,438,153,13,100,96,3,23,26,401,12439,18687,,,,,,,,,
53533048,3/1/2021,3/28/2021,623,Mbile,Cameroon,Post-emergency,633,,15,100,100,2,32,41,474,13296,18687,,,,,,,,,
53533057,3/1/2021,3/28/2021,624,Ngam,Cameroon,Post-emergency,424,3391,17,100,94,,19,19,193,6781,18687,,,,,,,,,
53533039,3/1/2021,3/28/2021,3883,Ngarisingo,Cameroon,Post-emergency,673,,14,100,0,,15,12,448,1345,18687,,,,,,,,,
53533043,3/1/2021,3/28/2021,461,Timangolo,Cameroon,Post-emergency,486,193,13,100,96,7,18,17,377,7172,18687,,,,,,,,,
53540183,3/1/2021,3/28/2021,572,Amboko,Chad,Post-emergency,614,,25,,,19,21,21,9819,9819,18687,,,,,,,,,
53541634,3/1/2021,3/28/2021,4284,Beakoro,Chad,Post-emergency,319,,48,,,20,17,20,227,227,18687,,,,,,,,,
53541633,3/1/2021,3/28/2021,4282,Bekan,Chad,Post-emergency,591,,26,,,3,124,162,3089,3089,18687,,,,,,,,,
53540192,3/1/2021,3/28/2021,600,Belom,Chad,Post-emergency,542,,28,,,13,24,29,10833,21667,18687,,,,,,,,,
53540202,3/1/2021,3/28/2021,4275,Dembo,Chad,Post-emergency,732,,21,,,1,117,292,2928,2928,18687,,,,,,,,,
53540199,3/1/2021,3/28/2021,4279,Dilingala,Chad,Post-emergency,767,,19,,,6,37,60,2301,2301,18687,,,,,,,,,
53549028,3/1/2021,3/28/2021,575,Djabal,Chad,Post-emergency,,74,17,,100,55,9,10,24354,24354,18687,,,,,,,,,
53540194,3/1/2021,3/28/2021,483,Doholo,Chad,Post-emergency,691,,22,,,50,10,10,3685,11055,18687,,,,,,,,,
53540182,3/1/2021,3/28/2021,576,Dosseye,Chad,Post-emergency,421,,27,,,53,8,7,4627,13882,18687,,,,,,,,,
53540195,3/1/2021,3/28/2021,4278,Gon,Chad,Post-emergency,623,,24,,,4,61,85,2490,2490,18687,,,,,,,,,
53540191,3/1/2021,3/28/2021,579,Gondje,Chad,Post-emergency,363,,42,,,10,35,38,3990,7980,18687,,,,,,,,,
53549032,3/1/2021,3/28/2021,580,Goz Amer,Chad,Post-emergency,759,,16,,100,27,17,,18595,37191,18687,,,,,,,,,
53540193,3/1/2021,3/28/2021,599,Moyo,Chad,Post-emergency,383,,40,,,10,30,36,4020,8040,18687,,,,,,,,,
53540201,3/1/2021,3/28/2021,4276,Silambi,Chad,Post-emergency,646,,23,,,13,21,28,646,646,18687,,,,,,,,,
53455959,3/1/2021,3/28/2021,4285,Maicao,Colombia,Post-emergency,,4,17,,,,4,7,140,280,18687,,,,,,,,,
53635549,3/1/2021,3/28/2021,486,Bili,Democratic Republic of the Congo,Post-emergency,1969,182,12,,0,15,28,27,2460,9843,18687,,,,,,,,,
